"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_applyFilters_language_filter_only","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","1","test_createFilterClausesAndAggregations_w_format_requestable","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","2","test_singlePublicationEndpoint_missing","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestOPDSBlueprint","test_api_opds_blueprint","",""
"","1","test_get_copyright_status_has_renewals","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestNYPLProcess","test_nypl_process","",""
"","2","test_argParser_missingReqArg","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMainProcess","test_main_process","",""
"","2","test_formatEdition_no_records","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","0","test_getPageNumber_missing","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestHathiPage","test_fetcher_hathitrust_page","",""
"","0","test_iter_error_missing_field","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestLink","test_opds_link","",""
"","0","test_formatAggregationResult","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","1","test_argParser_allArgs_longform","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMainProcess","test_main_process","",""
"","0","test_runProcess_complete","tests.unit.processes.frbr","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestOCLCClassifyProcess","test_classify_process","",""
"","0","test_extractParamPairs_comma_delimited","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","1","test_parseLinks","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestDOABLinkManager","test_doab_link_manager","",""
"","2","test_generateSearchQuery_multi_search","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","1","test_find_all_matching_records_success","tests.unit.processes","Thu Oct 31 20:16:23 GMT 2024","passed","Thu Oct 31 20:16:23 GMT 2024","TestClusterProcess","test_cluster_process","",""
"","1","test_fetchFilesForRecord_xmlError","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestGutenbergManager","test_gutenberg_manager","",""
"","3","test_get_work_success_show_all_true","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestWorkBlueprint","test_api_work_blueprint","",""
"","0","test_addSortClause_title_w_direction","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","2","test_runProcess_custom","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestMUSEProcess","test_muse_process","",""
"","0","test_authorQuery","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","2","test_importFromSpecificFile_success","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestHathiTrustProcess","test_hathi_trust_process","",""
"","1","test_formatString_multi_field","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestJSONMapping","test_json_mapping","",""
"","0","test_setYear_start_end","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestYearObject","test_kmeans_yearobject","",""
"","0","test_applyFilters_no_language_filters","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","0","test_formatTotals","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","1","test_createLinks_isbn_match","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestDeGruyterParser","test_parser_degruyter","",""
"","1","test_closeConnection","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestDBManager","test_db_manager","",""
"","0","test_geneateDateRange_start_only","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","2","test_generateManifest","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestMetProcess","test_met_process","",""
"","1","test_createFilterClausesAndAggregations_w_date","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","0","test_parseDelimitedEntry_custom_function_custom_type","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSFRRecordManager","test_sfrRecord_manager","",""
"","1","test_putObjectInBucket_error","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestS3Manager","test_s3_manager","",""
"","1","test_fetchVolumeCover_mets_error","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestHathiFetcher","test_fetcher_hathitrust","",""
"","1","test_is_pd_research_bib_pre_1925_research","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestNYPLProcess","test_nypl_process","",""
"","1","test_processMetBatch","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestMetProcess","test_met_process","",""
"","1","test_parse_catalog_record_parsing_failure","tests.unit.processes.frbr","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestOCLCCatalogProcess","test_catalog_process","",""
"","0","test_hasCover_false","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestGoogleBooksFetcher","test_fetcher_googlebooks","",""
"","3","test_newPublicationsEndpoint","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestOPDSBlueprint","test_api_opds_blueprint","",""
"","2","test_proxy_response_direct_success","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestUtilsBlueprint","test_api_utils_blueprint","",""
"","2","test_storeEpubsInS3","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestLOCProcess","test_loc_process","",""
"","31","test_constructWebpubManifest","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMUSEManager","test_muse_manager","",""
"","1","test_applyMapping","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestCoreMapping","test_core_mapping","",""
"","2","test_setPreferredLink","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestOPDSPublication","test_opds_publication","",""
"","0","test_findFinalURI_error","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestDOABLinkManager","test_doab_link_manager","",""
"","2","test_importOAIRecords","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestDOABProcess","test_doab_process","",""
"","0","test_createLinks_pdf","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestOpenEditionParser","test_parser_openedition","",""
"","1","test_repr","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestOPDSFacet","test_opds_group","",""
"","124","test_collection_update_error","tests.unit","Thu Oct 31 20:16:23 GMT 2024","passed","Thu Oct 31 20:16:23 GMT 2024","TestCollectionBlueprint","test_api_collection_blueprint","",""
"","1","test_runProcess_daily","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestDOABProcess","test_doab_process","",""
"","2","test_get_file_contents_error","tests.unit.processes.file","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestS3Process","test_s3_files_process","",""
"","1","test_parseVarFields","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestNYPLMapping","test_nypl_mapping","",""
"","0","test_extractParamPairs_dangling_quotation","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","2","test_runProcess_custom","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestDOABProcess","test_doab_process","",""
"","0","test_hasCover_true","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestContentCafeFetcher","test_fetcher_contentcafe","",""
"","2","test_generateQuery_complete","tests.unit.processes.file","Thu Oct 31 20:16:21 GMT 2024","passed","Thu Oct 31 20:16:21 GMT 2024","TestCoverProcess","test_cover_process","",""
"","19","test_classify_records_full_batch","tests.unit.processes.frbr","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestOCLCClassifyProcess","test_classify_process","",""
"","0","test_formatPipeDelimitedData_string","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","0","test_checkAvailability_timeout","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestFrontierParser","test_parser_frontier","",""
"","422","test_createDF_maxK_1000_plus","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestKMeansModel","test_kmeans_manager","",""
"","0","test_downloadCoverFile","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestContentCafeFetcher","test_fetcher_contentcafe","",""
"","5","test_createEdition","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSFRElasticRecordManager","test_sfrElastic_manager","",""
"","2","test_importSingleOAIRecord_success","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestDOABProcess","test_doab_process","",""
"","0","test_validateURI_true","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestFrontierParser","test_parser_frontier","",""
"","1","test_parseLink_internetarchive_unavailable","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestCatalogMapping","test_oclcCatalog_mapping","",""
"","1","test_addReadableLinks_pdf","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMUSEManager","test_muse_manager","",""
"","0","test_no_language","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestModelRecord","test_model_record","",""
"","2","test_generateManifest","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestLOCProcess","test_loc_process","",""
"","1","test_get_work_invalid_id","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestWorkBlueprint","test_api_work_blueprint","",""
"","0","test_initializer","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestYearObject","test_kmeans_yearobject","",""
"","1","test_addCoverAndStoreInS3","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestGutenbergProcess","test_gutenberg_process","",""
"","1","test_createSession","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestDBClient","test_api_db","",""
"","2","test_storePDFManifest","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestMetProcess","test_met_process","",""
"","1","test_getMessageFromQueue","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestRabbitMQManager","test_rabbitmq_manager","",""
"","0","test_initializer","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestS3Manager","test_s3_manager","",""
"","0","test_generateS3Root","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSpringerParser","test_parser_springer","",""
"","0","test_initializer","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestMetadata","test_opds_metadata","",""
"","1","test_validateURI_false","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSpringerParser","test_parser_springer","",""
"","1","test_generateManifest","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSpringerParser","test_parser_springer","",""
"","1","test_checkIAReadability_error","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestCatalogMapping","test_oclcCatalog_mapping","",""
"","2","test_registerProcesses","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMainProcess","test_main_process","",""
"","0","test_formatString_array","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestJSONMapping","test_json_mapping","",""
"","0","test_executeDeepQuery","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","1","test_putObjectInBucket_success_epub","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestS3Manager","test_s3_manager","",""
"","1","test_addFields_dict","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestLink","test_opds_link","",""
"","1","test_generateEngine_error","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestDBManager","test_db_manager","",""
"","2","test_addFacets","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestOPDSBlueprint","test_api_opds_blueprint","",""
"","1","test_createMapping","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestNYPLMapping","test_nypl_mapping","",""
"","1","test_escapeSearchQuery_changed","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","0","test_formatPagingOptions_next_null","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","0","test_pubProcessor_list","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestKMeansModel","test_kmeans_manager","",""
"","0","test_flatten_already_flat","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","1","test_getPubDateFloat_bad_value","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestKMeansModel","test_kmeans_manager","",""
"","2","test_bulkSaveObjects_readlock_retry","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestDBManager","test_db_manager","",""
"","0","test_addComponent_new","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestOPDSFacet","test_opds_feed","",""
"","4","test_parseMuseRecord","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestMUSEProcess","test_muse_process","",""
"","1","test_query_catalog_exhaust_retries","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestOCLCCatalogManager","test_oclcCatalog_manager","",""
"","1","test_addLink","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestOPDSFacet","test_opds_feed","",""
"","1","test_createManifestInS3","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMUSEManager","test_muse_manager","",""
"","0","test_initializer","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSFRRecordManager","test_sfrRecord_manager","",""
"","4","test_putObjectInBucket_existing_outdated","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestS3Manager","test_s3_manager","",""
"","0","test_setDecade_start_end","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestYearObject","test_kmeans_yearobject","",""
"","0","test_initializer","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestNavigation","test_opds_navigation","",""
"","1","test_fetchVolumeCover_success","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestContentCafeFetcher","test_fetcher_contentcafe","",""
"","2","test_runProcess_complete","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestDOABProcess","test_doab_process","",""
"","1","test_loadMusePage_success","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMUSEManager","test_muse_manager","",""
"","0","test_extractParamPairs_comma_delimited_quotes","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","2","test_fetchNewWorks","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestDBClient","test_api_db","",""
"","0","test_recordToBeUpdated_true","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestMUSEProcess","test_muse_process","",""
"","1","test_get_citation_unknown_format","tests.unit","Thu Oct 31 20:16:23 GMT 2024","passed","Thu Oct 31 20:16:23 GMT 2024","TestCitationBlueprint","test_api_citation_blueprint","",""
"","1","test_initializer","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestRedisManager","test_redis_manager","",""
"","0","test_iter_error","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestOPDSFacet","test_opds_feed","",""
"","0","test_addMetadata","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestOPDSPublication","test_opds_publication","",""
"","1","test_generateSearchQuery_subject_search","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","0","test_parseLinks","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestDOABMapping","test_doab_mapping","",""
"","2","test_processMetRecord_error","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestMetProcess","test_met_process","",""
"","1","test_run_process_failure","tests.unit.processes","Thu Oct 31 20:16:23 GMT 2024","passed","Thu Oct 31 20:16:23 GMT 2024","TestAPIProcess","test_api_process","",""
"","0","test_dir","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestNavigation","test_opds_navigation","",""
"","0","test_agentParser_multiple_agents_jw_match","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSFRRecordManager","test_sfrRecord_manager","",""
"","0","test_constructLanguagePipeline","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestElasticsearchManager","test_es_manager","",""
"","1","test_load_env_file_missing_file","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMainProcess","test_main_process","",""
"","1","test_generateEpubLinks_error","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestDeGruyterParser","test_parser_degruyter","",""
"","194","test_loadEbookLinks_success","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestOpenEditionParser","test_parser_openedition","",""
"","4","test_collection_delete_work_edition_success","tests.unit","Thu Oct 31 20:16:23 GMT 2024","passed","Thu Oct 31 20:16:23 GMT 2024","TestCollectionBlueprint","test_api_collection_blueprint","",""
"","1","test_loadMusePage_error","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMUSEManager","test_muse_manager","",""
"","0","test_addSection_no_existing","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestPDFManifest","test_webpub_manifest","",""
"","1","test_addLink_object","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestOPDSFacet","test_opds_facet","",""
"","1","test_parseLink_other","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestCatalogMapping","test_oclcCatalog_mapping","",""
"","0","test_createMapping","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMETMapping","test_met_mapping","",""
"","2","test_commitChanges_deadlock_repeated","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestDBManager","test_db_manager","",""
"","1","test_queryApi","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestNYPLApiManager","test_nyplAPI_manager","",""
"","1","test_frbrize_record_success_valid_author","tests.unit.processes.frbr","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestOCLCClassifyProcess","test_classify_process","",""
"","0","test_parseDelimitedEntry_custom_function_no_type","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSFRRecordManager","test_sfrRecord_manager","",""
"","0","test_publicationDateCheck1","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSFRRecordManager","test_sfrRecord_manager","",""
"","1","test_checkAvailability","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSpringerParser","test_parser_springer","",""
"","0","test_createMapping","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestISACMapping","test_isac_mapping","",""
"","2","test_windowedQuery_single","tests.unit.processes","Thu Oct 31 20:16:23 GMT 2024","passed","Thu Oct 31 20:16:23 GMT 2024","TestCoreProcess","test_core_process","",""
"","2","test_fetchVolumeCover_failure","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestOpenLibraryFetcher","test_fetcher_openlibrary","",""
"","2","test_runProcess_daily","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestMUSEProcess","test_muse_process","",""
"","1","test_subjectQuery","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","0","test_saveWork_multi_timeout_raise","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestSFRElasticRecordManager","test_sfrElastic_manager","",""
"","0","test_apply_formatting","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","","test_muse_mapping","",""
"","0","test_addMetadata","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestOPDSFacet","test_opds_facet","",""
"","37","test_storeFoundCover","tests.unit.processes.file","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestCoverProcess","test_cover_process","",""
"","1","test_fetchGithubRepoBatch_filter_all","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestGutenbergManager","test_gutenberg_manager","",""
"","1","test_applyMapping","tests.unit","Thu Oct 31 20:16:26 GMT 2024","passed","Thu Oct 31 20:16:26 GMT 2024","TestMARCMapping","test_marc_mapping","",""
"","0","test_executeSearchQuery_standard","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestElasticClient","test_api_es","",""
"","254","test_run_process","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestChicagoISACProcess","test_chicago_isac_process","",""
"","0","test_iter_success","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestNavigation","test_opds_navigation","",""
"","0","test_extractParamPairs_semicolon_no_field","tests.unit","Thu Oct 31 20:16:24 GMT 2024","passed","Thu Oct 31 20:16:24 GMT 2024","TestAPIUtils","test_api_utils","",""
"","0","test_dir","tests.unit","Thu Oct 31 20:16:27 GMT 2024","passed","Thu Oct 31 20:16:27 GMT 2024","TestOPDSPublication","test_opds_publication","",""
"","1","test_saveWorkRecords_retry_success","tests.unit","Thu Oct 31 20:16:25 GMT 2024","passed","Thu Oct 31 20:16:25 GMT 2024","TestElasticsearchManager","test_es_manager","",""
"","1","test_runProcess_custom","tests.unit.processes.ingest","Thu Oct 31 20:16:22 GMT 2024","passed","Thu Oct 31 20:16:22 GMT 2024","TestHathiTrustProcess","test_hathi_trust_process","",""
